order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD2245,Ridhesh,14-01-2018,2018,January,1,14,Bakery,Breads & Buns,1434.34,0.33,1038.66,2473,72.4137931,South,Karur
OD2246,Willams,01-05-2017,2017,May,5,1,Beverages,Soft Drinks,1536.36,0.1,941.64,2478,61.29032258,South,Tirunelveli
OD2247,Verma,20-06-2018,2018,June,6,20,Oil & Masala,Masalas,515.97,0.21,121.03,637,23.45679012,South,Coimbatore
OD2248,Malik,30-12-2015,2015,December,12,30,Food Grains,Rice,495.93,0.17,317.07,813,63.93442623,South,Cumbum
OD2249,Ganesh,23-06-2015,2015,June,6,23,Food Grains,Atta & Flour,356.42,0.23,145.58,502,40.84507042,South,Tenkasi
OD2250,Sheeba,19-11-2017,2017,November,11,19,Snacks,Noodles,1271.4,0.14,847.6,2119,66.66666667,South,Ramanadhapuram
OD2251,Aditi,01-05-2018,2018,May,5,1,Food Grains,Dals & Pulses,1045.59,0.22,103.41,1149,9.89010989,South,Vellore
OD2252,Veena,30-11-2016,2016,November,11,30,Snacks,Cookies,1064,0.11,336,1400,31.57894737,South,Viluppuram
OD2253,Veena,16-12-2017,2017,December,12,16,Bakery,Breads & Buns,1277.96,0.27,208.04,1486,16.27906977,South,Dindigul
OD2254,Hussain,20-11-2018,2018,November,11,20,Snacks,Noodles,1255.96,0.18,591.04,1847,47.05882353,South,Cumbum
OD2255,Sheeba,22-06-2018,2018,June,6,22,"Eggs, Meat & Fish",Fish,1113.21,0.21,83.79,1197,7.52688172,South,Madurai
OD2256,Kumar,23-03-2015,2015,March,3,23,Food Grains,Atta & Flour,1373.4,0.24,806.6,2180,58.73015873,South,Tirunelveli
OD2257,Akash,09-04-2018,2018,April,4,9,Fruits & Veggies,Fresh Fruits,1402.2,0.22,307.8,1710,21.95121951,South,Bodi
OD2258,Vidya,09-04-2018,2018,April,4,9,Oil & Masala,Masalas,1240.04,0.17,897.96,2138,72.4137931,South,Namakkal
OD2259,Shah,23-09-2018,2018,September,9,23,"Eggs, Meat & Fish",Mutton,673.68,0.16,529.32,1203,78.57142857,South,Kanyakumari
OD2260,Alan,14-08-2017,2017,August,8,14,Snacks,Noodles,1200,0.25,800,2000,66.66666667,South,Theni
OD2261,Ramesh,09-08-2017,2017,August,8,9,"Eggs, Meat & Fish",Chicken,1024.24,0.26,627.76,1652,61.29032258,South,Vellore
OD2262,Verma,09-10-2018,2018,October,10,9,Oil & Masala,Spices,1072.64,0.26,603.36,1676,56.25,South,Kanyakumari
OD2263,Sudeep,15-08-2015,2015,August,8,15,Food Grains,Dals & Pulses,362.7,0.35,195.3,558,53.84615385,South,Madurai
OD2264,Surya,15-08-2015,2015,August,8,15,Bakery,Breads & Buns,782.42,0.28,319.58,1102,40.84507042,South,Vellore
OD2265,Peer,26-03-2017,2017,March,3,26,Fruits & Veggies,Organic Fruits,1089.66,0.14,561.34,1651,51.51515152,South,Bodi
OD2266,Esther,20-11-2018,2018,November,11,20,Beverages,Health Drinks,1774.85,0.35,530.15,2305,29.87012987,South,Trichy
OD2267,Veena,18-12-2018,2018,December,12,18,Snacks,Chocolates,1513.72,0.11,618.28,2132,40.84507042,South,Dharmapuri
OD2268,Ram,23-06-2015,2015,June,6,23,Oil & Masala,Spices,870,0.28,130,1000,14.94252874,South,Ramanadhapuram
OD2269,Shree,09-08-2017,2017,August,8,9,Snacks,Noodles,529.48,0.3,324.52,854,61.29032258,South,Nagercoil
OD2270,Roshan,09-04-2018,2018,April,4,9,Bakery,Breads & Buns,946.8,0.13,105.2,1052,11.11111111,South,Vellore
OD2271,Sabeela,01-05-2017,2017,May,5,1,Snacks,Cookies,700.04,0.14,113.96,814,16.27906977,South,Pudukottai
OD2272,Adavan,29-07-2017,2017,July,7,29,Fruits & Veggies,Organic Vegetables,1508.1,0.35,776.9,2285,51.51515152,South,Cumbum
OD2273,Ram,14-06-2017,2017,June,6,14,Fruits & Veggies,Fresh Fruits,2003.22,0.23,150.78,2154,7.52688172,South,Dindigul
OD2274,Sharon,30-11-2016,2016,November,11,30,Food Grains,Organic Staples,1462.85,0.12,258.15,1721,17.64705882,South,Ooty
OD2275,Amy,24-12-2015,2015,December,12,24,Snacks,Noodles,1443.48,0.18,648.52,2092,44.92753623,West,Pudukottai
OD2276,Jackson,07-09-2018,2018,September,9,7,Bakery,Cakes,580.45,0.19,30.55,611,5.263157895,West,Kanyakumari
OD2277,Rumaiza,20-07-2015,2015,July,7,20,Bakery,Cakes,1451.52,0.33,852.48,2304,58.73015873,West,Ramanadhapuram
OD2278,Sudha,16-12-2016,2016,December,12,16,Snacks,Cookies,542.4,0.18,361.6,904,66.66666667,West,Ooty
OD2279,Sheeba,10-11-2017,2017,November,11,10,Snacks,Chocolates,1058.76,0.29,498.24,1557,47.05882353,West,Trichy
OD2280,Alan,16-11-2018,2018,November,11,16,Food Grains,Atta & Flour,2151.9,0.29,239.1,2391,11.11111111,West,Cumbum
OD2281,Arutra,29-09-2018,2018,September,9,29,"Eggs, Meat & Fish",Fish,855.5,0.26,594.5,1450,69.49152542,West,Cumbum
OD2282,Harish,20-06-2017,2017,June,6,20,Bakery,Cakes,1217.56,0.19,778.44,1996,63.93442623,West,Bodi
OD2283,Suresh,01-10-2018,2018,October,10,1,Food Grains,Organic Staples,844.51,0.35,224.49,1069,26.58227848,West,Karur
OD2284,Veena,27-04-2018,2018,April,4,27,Fruits & Veggies,Fresh Vegetables,1395.68,0.3,190.32,1586,13.63636364,West,Ooty
OD2285,Anu,29-06-2018,2018,June,6,29,Snacks,Noodles,520.3,0.13,84.7,605,16.27906977,West,Ramanadhapuram
OD2286,Sudha,04-07-2017,2017,July,7,4,"Eggs, Meat & Fish",Mutton,1820.78,0.19,116.22,1937,6.382978723,West,Tenkasi
OD2287,Mathew,03-07-2017,2017,July,7,3,Beverages,Health Drinks,1128.05,0.29,336.95,1465,29.87012987,West,Krishnagiri
OD2288,Alan,05-09-2017,2017,September,9,5,Snacks,Cookies,948.75,0.18,426.25,1375,44.92753623,West,Chennai
OD2289,Ravi,12-12-2016,2016,December,12,12,Food Grains,Dals & Pulses,1015,0.13,435,1450,42.85714286,West,Namakkal
OD2290,Sudeep,18-11-2018,2018,November,11,18,"Eggs, Meat & Fish",Mutton,558.62,0.31,342.38,901,61.29032258,West,Madurai
OD2291,Ram,18-12-2018,2018,December,12,18,Food Grains,Organic Staples,991.45,0.16,263.55,1255,26.58227848,West,Dharmapuri
OD2292,Hussain,03-07-2017,2017,July,7,3,Fruits & Veggies,Organic Fruits,444.57,0.13,164.43,609,36.98630137,West,Dindigul
OD2293,Aditi,05-09-2017,2017,September,9,5,Fruits & Veggies,Organic Fruits,1406.66,0.22,899.34,2306,63.93442623,West,Nagercoil
OD2294,Krithika,16-06-2018,2018,June,6,16,Bakery,Cakes,1340.88,0.33,471.12,1812,35.13513514,West,Pudukottai
OD2295,Hussain,03-01-2017,2017,January,1,3,Food Grains,Atta & Flour,980.39,0.2,260.61,1241,26.58227848,West,Pudukottai
OD2296,Kumar,04-10-2016,2016,October,10,4,Bakery,Cakes,534.75,0.15,40.25,575,7.52688172,West,Vellore
OD2297,Surya,31-07-2018,2018,July,7,31,Beverages,Soft Drinks,1559.87,0.28,637.13,2197,40.84507042,West,Chennai
OD2298,Ganesh,23-03-2018,2018,March,3,23,Oil & Masala,Edible Oil & Ghee,1399.2,0.32,349.8,1749,25,West,Salem
OD2299,Mathew,15-11-2015,2015,November,11,15,Food Grains,Organic Staples,696.9,0.13,313.1,1010,44.92753623,West,Nagercoil
OD2300,Peer,12-08-2018,2018,August,8,12,Beverages,Soft Drinks,1699.36,0.33,276.64,1976,16.27906977,West,Theni
OD2301,Vidya,11-06-2018,2018,June,6,11,"Eggs, Meat & Fish",Mutton,1395.55,0.22,751.45,2147,53.84615385,West,Madurai
OD2302,Ravi,21-08-2018,2018,August,8,21,Bakery,Cakes,846.08,0.11,475.92,1322,56.25,West,Chennai
OD2303,Veronica,28-11-2015,2015,November,11,28,Snacks,Cookies,1096.41,0.18,492.59,1589,44.92753623,West,Salem
OD2304,Muneer,18-12-2018,2018,December,12,18,Snacks,Noodles,1443.75,0.21,431.25,1875,29.87012987,West,Salem
OD2305,Peer,27-04-2018,2018,April,4,27,Fruits & Veggies,Organic Vegetables,1580.8,0.1,889.2,2470,56.25,West,Krishnagiri
OD2306,Adavan,07-12-2015,2015,December,12,7,Oil & Masala,Masalas,1695.76,0.14,372.24,2068,21.95121951,West,Dindigul
OD2307,Veronica,14-11-2017,2017,November,11,14,Bakery,Cakes,1136.8,0.18,487.2,1624,42.85714286,West,Dharmapuri
OD2308,Amrish,03-05-2016,2016,May,5,3,Food Grains,Atta & Flour,1480.74,0.19,221.26,1702,14.94252874,West,Perambalur
OD2309,Haseena,07-03-2015,2015,March,3,7,Oil & Masala,Masalas,1550.78,0.27,463.22,2014,29.87012987,West,Chennai
OD2310,James,23-11-2015,2015,November,11,23,Food Grains,Rice,778.94,0.2,564.06,1343,72.4137931,West,Trichy
OD2311,Yadav,13-04-2017,2017,April,4,13,Fruits & Veggies,Organic Fruits,699.69,0.12,143.31,843,20.48192771,West,Vellore
OD2312,Yusuf,08-05-2017,2017,May,5,8,Food Grains,Organic Staples,458.95,0.14,226.05,685,49.25373134,West,Kanyakumari
OD2313,Willams,12-04-2017,2017,April,4,12,"Eggs, Meat & Fish",Eggs,919.27,0.11,587.73,1507,63.93442623,West,Dindigul
OD2314,Harish,22-02-2015,2015,February,2,22,"Eggs, Meat & Fish",Chicken,1359.12,0.16,258.88,1618,19.04761905,West,Perambalur
OD2315,Yusuf,20-07-2015,2015,July,7,20,Bakery,Breads & Buns,1253.7,0.31,139.3,1393,11.11111111,West,Virudhunagar
OD2316,Hafiz,23-03-2018,2018,March,3,23,Oil & Masala,Masalas,1622.35,0.1,662.65,2285,40.84507042,West,Ramanadhapuram
OD2317,Sabeela,08-12-2018,2018,December,12,8,Bakery,Breads & Buns,1309.03,0.27,347.97,1657,26.58227848,West,Kanyakumari
OD2318,Akash,29-06-2018,2018,June,6,29,Food Grains,Dals & Pulses,1131.29,0.24,231.71,1363,20.48192771,West,Bodi
OD2319,Adavan,20-06-2017,2017,June,6,20,Bakery,Breads & Buns,895.23,0.35,133.77,1029,14.94252874,West,Kanyakumari
OD2320,Ram,18-04-2016,2016,April,4,18,Food Grains,Rice,1664.1,0.31,184.9,1849,11.11111111,West,Pudukottai
OD2321,Peer,07-03-2015,2015,March,3,7,Bakery,Breads & Buns,352.58,0.21,225.42,578,63.93442623,West,Pudukottai
OD2322,Sheeba,18-11-2018,2018,November,11,18,Beverages,Health Drinks,1263.88,0.1,399.12,1663,31.57894737,West,Perambalur
OD2323,Haseena,25-03-2018,2018,March,3,25,Snacks,Chocolates,1237.28,0.1,168.72,1406,13.63636364,West,Theni
OD2324,Hafiz,03-11-2017,2017,November,11,3,Oil & Masala,Edible Oil & Ghee,641.7,0.27,71.3,713,11.11111111,West,Coimbatore
OD2325,Veronica,28-11-2016,2016,November,11,28,Food Grains,Rice,1496.6,0.31,641.4,2138,42.85714286,West,Krishnagiri
OD2326,Ridhesh,05-06-2017,2017,June,6,5,Bakery,Biscuits,1351.72,0.22,86.28,1438,6.382978723,West,Dharmapuri
OD2327,Willams,27-04-2018,2018,April,4,27,"Eggs, Meat & Fish",Fish,995.61,0.27,297.39,1293,29.87012987,West,Chennai
OD2328,Hafiz,21-08-2018,2018,August,8,21,Bakery,Cakes,761.78,0.3,167.22,929,21.95121951,West,Karur
OD2329,Harish,24-11-2018,2018,November,11,24,Beverages,Health Drinks,1447.7,0.16,887.3,2335,61.29032258,West,Virudhunagar
OD2330,Surya,17-06-2017,2017,June,6,17,Food Grains,Atta & Flour,1256.25,0.32,418.75,1675,33.33333333,West,Salem
OD2331,Rumaiza,20-07-2015,2015,July,7,20,Oil & Masala,Masalas,1074.64,0.32,339.36,1414,31.57894737,West,Perambalur
OD2332,Verma,11-10-2015,2015,October,10,11,"Eggs, Meat & Fish",Eggs,1764.72,0.29,287.28,2052,16.27906977,West,Pudukottai
OD2333,Alan,18-09-2016,2016,September,9,18,Oil & Masala,Edible Oil & Ghee,963.19,0.17,615.81,1579,63.93442623,West,Kanyakumari
OD2334,Verma,04-07-2017,2017,July,7,4,Oil & Masala,Masalas,1587.52,0.29,348.48,1936,21.95121951,West,Karur
OD2335,Ram,10-06-2018,2018,June,6,10,Snacks,Noodles,724.14,0.32,169.86,894,23.45679012,West,Dharmapuri
OD2336,Sudeep,29-09-2018,2018,September,9,29,Food Grains,Organic Staples,1416.36,0.13,1025.64,2442,72.4137931,West,Coimbatore
OD2337,Anu,19-03-2016,2016,March,3,19,Food Grains,Rice,2079,0.27,231,2310,11.11111111,West,Kanyakumari
OD2338,Arutra,21-08-2018,2018,August,8,21,Beverages,Health Drinks,1130.25,0.22,924.75,2055,81.81818182,West,Vellore
OD2339,Rumaiza,18-12-2018,2018,December,12,18,Beverages,Health Drinks,794.73,0.24,552.27,1347,69.49152542,West,Pudukottai
OD2340,Aditi,09-10-2018,2018,October,10,9,Snacks,Chocolates,1425.11,0.25,291.89,1717,20.48192771,West,Theni
OD2341,Shree,08-09-2016,2016,September,9,8,Food Grains,Organic Staples,1510.37,0.29,558.63,2069,36.98630137,West,Dharmapuri
OD2342,Hafiz,27-05-2018,2018,May,5,27,Snacks,Cookies,998.8,0.12,817.2,1816,81.81818182,West,Dharmapuri
OD2343,James,05-12-2015,2015,December,12,5,Food Grains,Rice,1383.84,0.14,848.16,2232,61.29032258,West,Vellore
OD2344,Muneer,17-06-2017,2017,June,6,17,Fruits & Veggies,Fresh Vegetables,1087.8,0.16,466.2,1554,42.85714286,West,Perambalur
OD2345,Anu,08-07-2018,2018,July,7,8,Food Grains,Atta & Flour,559.81,0.11,69.19,629,12.35955056,West,Krishnagiri
OD2346,Arvind,16-11-2018,2018,November,11,16,Oil & Masala,Masalas,927.42,0.1,138.58,1066,14.94252874,West,Dindigul
OD2347,Veena,08-09-2016,2016,September,9,8,Oil & Masala,Spices,1538.46,0.26,459.54,1998,29.87012987,West,Dindigul
OD2348,Verma,18-11-2018,2018,November,11,18,Fruits & Veggies,Organic Vegetables,373.86,0.12,229.14,603,61.29032258,West,Perambalur
OD2349,Peer,22-05-2018,2018,May,5,22,Bakery,Breads & Buns,1131.35,0.1,199.65,1331,17.64705882,West,Dindigul
OD2350,Malik,29-09-2018,2018,September,9,29,Beverages,Soft Drinks,2181.39,0.29,269.61,2451,12.35955056,West,Ramanadhapuram
OD2351,Rumaiza,03-11-2017,2017,November,11,3,Food Grains,Dals & Pulses,1673.2,0.31,206.8,1880,12.35955056,West,Cumbum
OD2352,Sudeep,20-06-2017,2017,June,6,20,Snacks,Noodles,500.49,0.17,246.51,747,49.25373134,West,Bodi
OD2353,Harish,12-12-2016,2016,December,12,12,"Eggs, Meat & Fish",Mutton,548.1,0.16,60.9,609,11.11111111,West,Virudhunagar
OD2354,Sheeba,25-03-2018,2018,March,3,25,Snacks,Chocolates,1225.9,0.21,269.1,1495,21.95121951,West,Namakkal
OD2355,James,30-01-2017,2017,January,1,30,Beverages,Soft Drinks,1891.26,0.11,502.74,2394,26.58227848,West,Kanyakumari
OD2356,Jonas,08-12-2018,2018,December,12,8,"Eggs, Meat & Fish",Eggs,1096.79,0.15,540.21,1637,49.25373134,West,Virudhunagar
OD2357,Hafiz,23-07-2018,2018,July,7,23,Fruits & Veggies,Fresh Fruits,435.94,0.35,178.06,614,40.84507042,West,Namakkal
OD2358,Anu,30-01-2017,2017,January,1,30,"Eggs, Meat & Fish",Chicken,1579.5,0.21,175.5,1755,11.11111111,West,Ramanadhapuram
OD2359,Surya,01-11-2016,2016,November,11,1,Beverages,Health Drinks,1287.7,0.23,342.3,1630,26.58227848,West,Tirunelveli
OD2360,Alan,24-04-2017,2017,April,4,24,Fruits & Veggies,Organic Fruits,470.85,0.29,174.15,645,36.98630137,West,Ooty
OD2361,Amy,01-10-2018,2018,October,10,1,"Eggs, Meat & Fish",Eggs,972,0.11,108,1080,11.11111111,West,Viluppuram
OD2362,Malik,26-12-2017,2017,December,12,26,Food Grains,Dals & Pulses,443.84,0.23,140.16,584,31.57894737,West,Dindigul
OD2363,Shah,29-09-2018,2018,September,9,29,Fruits & Veggies,Fresh Fruits,585.65,0.16,103.35,689,17.64705882,West,Krishnagiri
OD2364,Komal,05-09-2017,2017,September,9,5,"Eggs, Meat & Fish",Fish,566.4,0.22,393.6,960,69.49152542,West,Theni
OD2365,Komal,20-07-2015,2015,July,7,20,Oil & Masala,Masalas,406.41,0.1,182.59,589,44.92753623,West,Cumbum
OD2366,Sundar,12-12-2016,2016,December,12,12,Snacks,Chocolates,1612.1,0.25,102.9,1715,6.382978723,West,Chennai
OD2367,Haseena,05-11-2017,2017,November,11,5,Oil & Masala,Spices,971.75,0.35,523.25,1495,53.84615385,West,Salem
OD2368,James,03-05-2016,2016,May,5,3,Fruits & Veggies,Organic Fruits,1278.23,0.23,472.77,1751,36.98630137,West,Chennai
OD2369,Surya,03-05-2016,2016,May,5,3,Fruits & Veggies,Fresh Vegetables,647.28,0.18,96.72,744,14.94252874,West,Coimbatore
OD2370,Ravi,30-01-2017,2017,January,1,30,Snacks,Noodles,1046.62,0.33,170.38,1217,16.27906977,West,Theni
OD2371,Willams,18-11-2018,2018,November,11,18,"Eggs, Meat & Fish",Mutton,1628.9,0.13,698.1,2327,42.85714286,West,Theni
OD2372,Anu,23-04-2018,2018,April,4,23,Snacks,Chocolates,721.06,0.31,441.94,1163,61.29032258,West,Madurai
OD2373,Sheeba,20-12-2015,2015,December,12,20,"Eggs, Meat & Fish",Chicken,2170.08,0.24,295.92,2466,13.63636364,West,Bodi
OD2374,Hussain,28-11-2018,2018,November,11,28,Food Grains,Rice,976.5,0.33,598.5,1575,61.29032258,West,Tirunelveli
OD2375,Akash,24-08-2016,2016,August,8,24,Snacks,Cookies,1506.56,0.23,847.44,2354,56.25,West,Perambalur
OD2376,Suresh,13-06-2016,2016,June,6,13,"Eggs, Meat & Fish",Mutton,1380.4,0.26,999.6,2380,72.4137931,West,Bodi
OD2377,Arutra,02-10-2016,2016,October,10,2,Fruits & Veggies,Organic Vegetables,912,0.21,608,1520,66.66666667,West,Namakkal
OD2378,Shah,12-04-2017,2017,April,4,12,Fruits & Veggies,Organic Vegetables,1086.96,0.27,854.04,1941,78.57142857,West,Tirunelveli
OD2379,Ridhesh,23-07-2018,2018,July,7,23,Bakery,Breads & Buns,2055.01,0.26,253.99,2309,12.35955056,West,Trichy
OD2380,Shree,20-06-2017,2017,June,6,20,Snacks,Noodles,365.4,0.12,243.6,609,66.66666667,West,Nagercoil
OD2381,Sudeep,01-08-2015,2015,August,8,1,"Eggs, Meat & Fish",Chicken,717.96,0.27,54.04,772,7.52688172,West,Dindigul
OD2382,Kumar,06-11-2016,2016,November,11,6,Snacks,Noodles,525.91,0.22,157.09,683,29.87012987,West,Nagercoil
OD2383,Vince,17-06-2018,2018,June,6,17,"Eggs, Meat & Fish",Mutton,1666.3,0.32,87.7,1754,5.263157895,West,Namakkal
OD2384,Harish,25-03-2018,2018,March,3,25,Bakery,Breads & Buns,944.35,0.13,772.65,1717,81.81818182,West,Tirunelveli
OD2385,Peer,02-10-2016,2016,October,10,2,"Eggs, Meat & Fish",Chicken,1377.5,0.18,72.5,1450,5.263157895,West,Trichy
OD2386,Veena,19-01-2015,2015,January,1,19,Fruits & Veggies,Organic Vegetables,451.44,0.22,61.56,513,13.63636364,West,Pudukottai
OD2387,Willams,05-05-2017,2017,May,5,5,Oil & Masala,Masalas,1133.24,0.21,248.76,1382,21.95121951,West,Karur
OD2388,Ramesh,29-06-2018,2018,June,6,29,Snacks,Chocolates,530.16,0.15,33.84,564,6.382978723,West,Tirunelveli
OD2389,James,16-11-2017,2017,November,11,16,Oil & Masala,Spices,1939.14,0.25,454.86,2394,23.45679012,West,Chennai
OD2390,Sundar,13-12-2016,2016,December,12,13,Snacks,Chocolates,613.2,0.32,481.8,1095,78.57142857,West,Vellore
OD2391,Shah,24-11-2017,2017,November,11,24,Beverages,Health Drinks,1280.22,0.21,965.78,2246,75.43859649,West,Perambalur
OD2392,Shah,21-04-2017,2017,April,4,21,Bakery,Breads & Buns,717.6,0.11,202.4,920,28.20512821,West,Bodi
OD2393,Amy,19-01-2015,2015,January,1,19,Bakery,Breads & Buns,1389.15,0.26,815.85,2205,58.73015873,West,Viluppuram
OD2394,Ridhesh,20-12-2015,2015,December,12,20,Beverages,Health Drinks,328.23,0.1,192.77,521,58.73015873,West,Ooty
OD2395,Veronica,19-03-2018,2018,March,3,19,Beverages,Health Drinks,1038.36,0.2,488.64,1527,47.05882353,West,Nagercoil
OD2396,Ramesh,20-07-2015,2015,July,7,20,Bakery,Cakes,2236.78,0.13,221.22,2458,9.89010989,West,Theni
OD2397,Akash,05-06-2017,2017,June,6,5,"Eggs, Meat & Fish",Fish,1461.27,0.34,719.73,2181,49.25373134,West,Vellore
OD2398,Amrish,21-08-2018,2018,August,8,21,"Eggs, Meat & Fish",Eggs,1445.5,0.11,619.5,2065,42.85714286,West,Ooty
OD2399,Veena,05-05-2018,2018,May,5,5,Beverages,Soft Drinks,1121.79,0.24,717.21,1839,63.93442623,West,Pudukottai
OD2400,Jackson,01-10-2018,2018,October,10,1,Beverages,Soft Drinks,665.84,0.2,482.16,1148,72.4137931,West,Virudhunagar
OD2401,James,19-07-2016,2016,July,7,19,Bakery,Cakes,1054.2,0.21,451.8,1506,42.85714286,West,Madurai
OD2402,Harish,06-11-2016,2016,November,11,6,Bakery,Biscuits,1515.24,0.32,968.76,2484,63.93442623,West,Ooty
OD2403,Alan,02-10-2017,2017,October,10,2,Oil & Masala,Spices,1070.67,0.35,132.33,1203,12.35955056,West,Dharmapuri
OD2404,Shah,03-11-2017,2017,November,11,3,Beverages,Soft Drinks,1435.98,0.13,405.02,1841,28.20512821,West,Coimbatore
OD2405,Harish,05-05-2018,2018,May,5,5,Fruits & Veggies,Fresh Fruits,988.59,0.14,74.41,1063,7.52688172,West,Salem
OD2406,Rumaiza,19-01-2015,2015,January,1,19,Beverages,Health Drinks,668.7,0.13,74.3,743,11.11111111,West,Ooty
OD2407,Sharon,02-09-2017,2017,September,9,2,Beverages,Health Drinks,1814.38,0.26,371.62,2186,20.48192771,Central,Chennai
OD2408,Roshan,12-08-2017,2017,August,8,12,Snacks,Chocolates,1993.5,0.21,221.5,2215,11.11111111,Central,Dindigul
OD2409,Arvind,22-03-2015,2015,March,3,22,Bakery,Cakes,1057.5,0.2,352.5,1410,33.33333333,Central,Chennai
OD2410,Ram,04-04-2016,2016,April,4,4,Snacks,Cookies,807.36,0.28,120.64,928,14.94252874,Central,Virudhunagar
OD2411,Arvind,05-03-2018,2018,March,3,5,Food Grains,Organic Staples,923.97,0.23,697.03,1621,75.43859649,Central,Ramanadhapuram
OD2412,Surya,02-09-2017,2017,September,9,2,Bakery,Biscuits,1160.25,0.34,204.75,1365,17.64705882,Central,Perambalur
OD2413,Vince,04-04-2016,2016,April,4,4,Oil & Masala,Masalas,857.28,0.24,54.72,912,6.382978723,Central,Bodi
OD2414,Roshan,05-03-2018,2018,March,3,5,Food Grains,Dals & Pulses,1279.98,0.24,361.02,1641,28.20512821,Central,Tirunelveli
OD2415,Sundar,05-03-2018,2018,March,3,5,Snacks,Noodles,433.16,0.18,203.84,637,47.05882353,Central,Trichy
OD2416,Sudeep,05-03-2018,2018,March,3,5,Food Grains,Rice,1268.3,0.34,1037.7,2306,81.81818182,Central,Pudukottai
OD2417,Sharon,22-10-2018,2018,October,10,22,"Eggs, Meat & Fish",Chicken,550.4,0.16,137.6,688,25,Central,Dharmapuri
OD2418,Haseena,17-12-2016,2016,December,12,17,Snacks,Chocolates,662.64,0.1,341.36,1004,51.51515152,Central,Viluppuram
OD2419,Amy,05-03-2018,2018,March,3,5,Food Grains,Atta & Flour,2069.75,0.27,365.25,2435,17.64705882,Central,Ramanadhapuram
OD2420,Yusuf,06-10-2017,2017,October,10,6,Bakery,Biscuits,1808.73,0.1,270.27,2079,14.94252874,Central,Coimbatore
OD2421,Vidya,07-11-2018,2018,November,11,7,Snacks,Noodles,1242.64,0.16,976.36,2219,78.57142857,Central,Coimbatore
OD2422,Amrish,04-04-2016,2016,April,4,4,Snacks,Noodles,1390.74,0.14,392.26,1783,28.20512821,Central,Dindigul
OD2423,Arutra,05-11-2017,2017,November,11,5,Beverages,Health Drinks,1631.34,0.14,382.66,2014,23.45679012,Central,Salem
OD2424,Rumaiza,01-10-2017,2017,October,10,1,Oil & Masala,Edible Oil & Ghee,529.6,0.24,132.4,662,25,Central,Dharmapuri
OD2425,Sudha,17-03-2015,2015,March,3,17,Beverages,Health Drinks,1176.96,0.25,662.04,1839,56.25,Central,Vellore
OD2426,Rumaiza,15-10-2016,2016,October,10,15,Beverages,Soft Drinks,875.9,0.26,46.1,922,5.263157895,Central,Cumbum
OD2427,Sundar,06-10-2018,2018,October,10,6,Snacks,Chocolates,839.96,0.34,172.04,1012,20.48192771,Central,Tenkasi
OD2428,Yadav,17-03-2015,2015,March,3,17,Snacks,Noodles,979.62,0.19,146.38,1126,14.94252874,Central,Kanyakumari
OD2429,Sabeela,11-12-2018,2018,December,12,11,Food Grains,Dals & Pulses,1599,0.16,533,2132,33.33333333,Central,Krishnagiri
OD2430,Sabeela,23-08-2016,2016,August,8,23,Fruits & Veggies,Organic Vegetables,413.93,0.18,169.07,583,40.84507042,Central,Coimbatore
OD2431,Adavan,10-04-2018,2018,April,4,10,Oil & Masala,Spices,1015.98,0.34,223.02,1239,21.95121951,Central,Tenkasi
OD2432,Roshan,15-06-2015,2015,June,6,15,Beverages,Health Drinks,1205.24,0.12,872.76,2078,72.4137931,Central,Karur
OD2433,Anu,26-05-2017,2017,May,5,26,Beverages,Health Drinks,1716.78,0.25,701.22,2418,40.84507042,Central,Chennai
